Customer_ID,MaritalStatus,Education,Gender,BIRTH_DATE,CHILDREN_COUNT,CONTACT_NAME,Twitter_ID,Client_Importance,Client_Potential,ANNUAL_Income,Transaction_Date,Bank_Name,Transaction_ID,Transaction_Category,Card_Brand,Transaction_Category_Code,Transaction_Amount,Zip Code,City,AGE,Fraud,Gasoline,Movies
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-14T09:24:47.001+02:00,BancaItaliana,C00803900156314,Shoes,Debit Card,5631,64.81,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-02-03T14:48:59.001+02:00,BancaItaliana,C00803900156314,Shoes,Debit Card,5631,373.64,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-02T19:38:51.001+02:00,BancaItaliana,C00803900156313,Shoes,Debit Card,5631,56.92,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-05T12:47:44.001+02:00,BancaItaliana,C00803900156214,Clothing,Debit Card,5621,45.94,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-05-09T08:53:21.001+02:00,BancaItaliana,C00803900156213,Clothing,Debit Card,5621,69.9,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-08-16T07:11:40.001+02:00,BancaItaliana,C00803900156212,Clothing,Debit Card,5621,59.66,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-16T19:40:01.001+02:00,BancaItaliana,C00803900156213,Clothing,Debit Card,5621,48.04,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-02-26T08:20:31.001+02:00,BancaItaliana,C00803900156213,Clothing,Debit Card,5621,37.23,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-04-27T00:32:00.001+02:00,BancaItaliana,C00803900150652,Home,Debit Card,5065,39,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-05-30T00:54:00.001+02:00,BancaItaliana,C00803900150654,Home,Debit Card,5065,35.73,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-04-27T00:32:00.001+02:00,BancaItaliana,C00803900150652,Home,Debit Card,5065,39,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-05-30T00:54:00.001+02:00,BancaItaliana,C00803900150654,Home,Debit Card,5065,35.73,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-29T12:38:49.001+02:00,BancaItaliana,C00803900156513,Clothing,Debit Card,5651,63.26,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-05T11:33:31.001+02:00,BancaItaliana,C00803900156513,Clothing,Debit Card,5651,36.95,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-05-27T11:55:45.001+02:00,BancaItaliana,C00803900156512,Clothing,Debit Card,5651,60.76,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-02T16:29:40.001+02:00,BancaItaliana,C00803900180114,Medical,Debit Card,8011,39.52,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-02T16:29:40.001+02:00,BancaItaliana,C00803900180114,Medical,Debit Card,8011,39.52,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-08-02T16:00:00.001+02:00,BancaItaliana,C00803900159924,Florists,Debit Card,5992,28.9,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-02T16:00:00.001+02:00,BancaItaliana,C00803900159923,Florists,Debit Card,5992,27.26,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-02T16:00:00.001+02:00,BancaItaliana,C00803900159922,Florists,Debit Card,5992,35.39,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-02T16:00:00.001+02:00,BancaItaliana,C00803900159923,Florists,Debit Card,5992,27.26,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-02T15:35:38.001+02:00,BancaItaliana,C00803900153113,Florists,Debit Card,5311,42.38,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-02T15:35:38.001+02:00,BancaItaliana,C00803900153113,Florists,Debit Card,5311,42.38,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-18T15:12:31.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,52.01,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-10-19T10:53:10.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,39.01,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-18T11:16:08.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,50.49,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-05-22T07:13:06.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,38.69,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-08-10T12:04:31.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,59.33,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-23T07:17:30.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,35.17,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-28T11:19:45.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,57.94,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-08T17:05:53.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,35.6,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-02-11T19:38:36.001+02:00,BancaItaliana,C00803900155422,GasStation,Debit Card,5542,52.88,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-01-22T14:57:54.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,34.09,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-21T16:43:41.001+02:00,BancaItaliana,C00803900155412,GasStation,Debit Card,5541,48.17,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-31T19:44:51.001+02:00,BancaItaliana,C00803900155423,GasStation,Debit Card,5542,52.43,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-03T15:13:23.001+02:00,BancaItaliana,C00803900155412,GasStation,Debit Card,5541,60.61,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-13T14:26:45.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,40.83,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-04-02T13:28:55.001+02:00,BancaItaliana,C00803900155414,GasStation,Debit Card,5541,32,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-02-21T09:57:29.001+02:00,BancaItaliana,C00803900155414,GasStation,Debit Card,5541,62.47,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-11T14:43:13.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,52.88,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-10-09T15:40:18.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,33.72,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-10-29T13:55:45.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,44.51,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-01-02T13:43:38.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,45.72,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-01T14:34:43.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,38.57,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-11T13:11:40.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,41.47,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-28T11:19:45.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,57.94,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-08T17:05:53.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,35.6,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-04-12T16:23:50.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,54.16,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-09-29T15:41:32.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,45.57,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-05-12T09:16:33.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,31.9,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-08T08:53:23.001+02:00,BancaItaliana,C00803900155413,GasStation,Debit Card,5541,48.23,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-05-02T16:44:25.001+02:00,BancaItaliana,C00803900155414,GasStation,Debit Card,5541,55.94,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-01-12T12:57:05.001+02:00,BancaItaliana,C00803900155414,GasStation,Debit Card,5541,63.11,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-28T09:40:45.001+02:00,BancaItaliana,C00803900155412,GasStation,Debit Card,5541,61.9,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-04-22T13:02:13.001+02:00,BancaItaliana,C00803900155412,GasStation,Debit Card,5541,39.78,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-08-20T13:43:35.001+02:00,BancaItaliana,C00803900155412,GasStation,Debit Card,5541,54.46,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-09-19T12:03:01.001+02:00,BancaItaliana,C00803900155415,GasStation,Debit Card,5541,41.24,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-02-21T09:57:29.001+02:00,BancaItaliana,C00803900155414,GasStation,Debit Card,5541,62.47,C008039001,,57,N,Y,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-02-02T16:00:00.001+02:00,BancaItaliana,C00803900159472,Souvenir,Debit Card,5947,36.3,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-08T00:21:00.001+02:00,BancaItaliana,C00803900150722,Home,Debit Card,5072,40.81,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-08-09T00:56:00.001+02:00,BancaItaliana,C00803900150724,Home,Debit Card,5072,36.27,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-18T00:18:00.001+02:00,BancaItaliana,C00803900150724,Home,Debit Card,5072,26.57,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-06T00:58:00.001+02:00,BancaItaliana,C00803900150724,Home,Debit Card,5072,29.8,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-07T00:45:00.001+02:00,BancaItaliana,C00803900150723,Home,Debit Card,5072,34.46,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-11T18:00:00.001+02:00,BancaItaliana,C00803900159452,Toys,Debit Card,5945,65.73,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-31T18:00:00.001+02:00,BancaItaliana,C00803900159504,Souvenir,Debit Card,5950,8.03,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-06T18:00:00.001+02:00,BancaItaliana,C00803900159504,Souvenir,Debit Card,5950,29.35,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-07-24T18:00:00.001+02:00,BancaItaliana,C00803900159502,Souvenir,Debit Card,5950,23.98,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-12T18:00:00.001+02:00,BancaItaliana,C00803900159503,Souvenir,Debit Card,5950,8.11,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-06T18:00:00.001+02:00,BancaItaliana,C00803900159504,Souvenir,Debit Card,5950,11.33,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-26T18:00:00.001+02:00,BancaItaliana,C00803900159504,Souvenir,Debit Card,5950,13.38,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-10-30T18:00:00.001+02:00,BancaItaliana,C00803900159503,Souvenir,Debit Card,5950,7.23,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-08-14T18:00:00.001+02:00,BancaItaliana,C00803900159503,Souvenir,Debit Card,5950,13.71,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-13T18:00:00.001+02:00,BancaItaliana,C00803900159502,Souvenir,Debit Card,5950,10.18,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-10-23T18:00:00.001+02:00,BancaItaliana,C00803900159504,Souvenir,Debit Card,5950,10.92,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-19T18:00:00.001+02:00,BancaItaliana,C00803900159502,Souvenir,Debit Card,5950,12.46,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-06T18:00:00.001+02:00,BancaItaliana,C00803900159504,Souvenir,Debit Card,5950,11.33,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-06-26T18:00:00.001+02:00,BancaItaliana,C00803900159504,Souvenir,Debit Card,5950,13.38,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-25T18:00:00.001+02:00,BancaItaliana,C00803900159503,Souvenir,Debit Card,5950,27.94,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-11-27T18:00:00.001+02:00,BancaItaliana,C00803900157142,Home,Debit Card,5714,11.59,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-27T18:00:00.001+02:00,BancaItaliana,C00803900157143,Home,Debit Card,5714,24.49,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-02-06T18:00:00.001+02:00,BancaItaliana,C00803900157143,Home,Debit Card,5714,16.82,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-13T18:00:00.001+02:00,BancaItaliana,C00803900157144,Home,Debit Card,5714,14.19,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-09-25T18:00:00.001+02:00,BancaItaliana,C00803900157145,Home,Debit Card,5714,15.58,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-08-21T18:00:00.001+02:00,BancaItaliana,C00803900157141,Home,Debit Card,5714,22.57,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-09-18T18:00:00.001+02:00,BancaItaliana,C00803900157144,Home,Debit Card,5714,9.98,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-11T18:00:00.001+02:00,BancaItaliana,C00803900157143,Home,Debit Card,5714,15.75,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-04-10T18:00:00.001+02:00,BancaItaliana,C00803900157144,Home,Debit Card,5714,18.49,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-03-27T16:16:54.001+02:00,BancaItaliana,C00803900157113,Shoes,Debit Card,5711,117.18,C008039001,,57,N,N,N
1009505380,2,7,F,8/16/56 00:00,0,Carmela Giuggia,,3,3,34679,2013-12-25T16:01:18.001+02:00,BancaItaliana,C00803900157113,Shoes,Debit Card,5711,121.16,C008039001,,57,N,N,N
